Source,Target,Label,inter
1190,164,-1,np
1054,291,1,pp
451,1068,1,pp
974,573,-1,np
1099,236,1,pp
808,86,-1,np
724,370,1,pp
856,44,-1,np
651,377,1,pp
494,1023,-1,np
533,386,1,pp
711,520,-1,np
1066,243,-1,np
1066,463,1,pp
1066,1183,1,pp
1066,240,-1,np
379,610,1,pp
408,771,1,pp
408,347,-1,np
408,461,1,pp
221,614,1,pp
1204,1120,1,pp
1204,1115,1,pp
735,1022,-1,np
735,530,1,pp
475,784,1,pp
766,622,1,pp
940,590,-1,np
1221,833,-1,np
60,1041,1,pp
988,815,1,pp
795,1003,1,pp
1133,412,-1,np
610,431,1,pp
610,200,1,pp
112,965,-1,np
287,501,-1,np
758,7,-1,np
758,329,1,pp
754,304,1,pp
754,1241,1,pp
754,617,1,pp
450,800,1,pp
450,72,1,pp
450,160,1,pp
218,715,-1,np
545,34,1,pp
545,6,-1,np
980,1206,-1,np
980,584,1,pp
193,1163,1,pp
193,242,1,pp
193,935,1,pp
1163,242,1,pp
1163,935,1,pp
650,24,1,pp
1257,376,1,pp
1257,969,1,pp
1120,1115,1,pp
716,950,1,pp
716,572,-1,np
1092,637,-1,np
19,1238,-1,np
19,66,-1,np
225,52,-1,np
244,1000,-1,np
244,667,-1,np
244,692,-1,np
244,1169,-1,np
376,967,-1,np
737,611,1,pp
737,677,-1,np
520,64,-1,np
99,1248,-1,np
176,628,1,pp
153,1241,-1,np
776,983,-1,np
776,1161,-1,np
1171,591,1,pp
1171,1144,-1,np
1171,538,1,pp
377,1100,1,pp
215,636,-1,np
215,738,1,pp
281,354,1,pp
1157,1198,-1,np
1067,964,-1,np
392,381,1,pp
1172,678,1,pp
7,329,-1,np
660,1071,-1,np
400,556,1,pp
1070,398,1,pp
1070,182,-1,np
1228,723,1,pp
543,373,-1,np
543,1242,1,pp
1021,342,1,pp
1021,1077,1,pp
1021,892,-1,np
1272,304,1,pp
709,1141,1,pp
824,680,1,pp
800,160,1,pp
987,471,-1,np
315,743,1,pp
1046,728,1,pp
1046,342,1,pp
98,94,1,pp
98,551,-1,np
373,38,-1,np
373,1025,1,pp
110,72,1,pp
110,160,1,pp
110,1144,-1,np
513,1189,1,pp
513,1164,1,pp
506,816,1,pp
842,439,1,pp
842,277,-1,np
864,1220,-1,np
1042,300,-1,np
1042,604,1,pp
93,1102,1,pp
613,891,1,pp
341,293,-1,np
703,405,-1,np
522,566,1,pp
31,568,-1,np
31,12,-1,np
31,801,-1,np
31,438,-1,np
497,271,1,pp
439,566,-1,np
1053,167,1,pp
785,388,-1,np
115,594,1,pp
115,592,-1,np
1130,395,1,pp
1130,32,1,pp
291,591,1,pp
291,1144,-1,np
227,89,1,pp
518,570,1,pp
933,1241,-1,np
933,617,-1,np
163,835,-1,np
163,898,-1,np
243,1174,-1,np
1036,443,1,pp
235,1088,-1,np
962,548,1,pp
861,725,1,pp
395,32,1,pp
1022,530,-1,np
1022,727,-1,np
273,892,-1,np
248,40,-1,np
681,87,1,pp
928,780,1,pp
928,84,1,pp
747,1174,1,pp
333,1107,-1,np
868,194,-1,np
798,1088,-1,np
798,1194,-1,np
1024,1258,1,pp
771,739,-1,np
224,1179,1,pp
224,120,1,pp
394,959,-1,np
989,1161,-1,np
594,592,-1,np
230,90,1,pp
544,768,1,pp
275,237,-1,np
532,398,1,pp
1058,415,-1,np
1058,337,1,pp
1058,1082,1,pp
1102,1279,-1,np
960,463,1,pp
960,190,1,pp
960,561,1,pp
