Source,Target,Label,inter
1016,1068,-1,np
1018,1213,1,pp
1023,1399,1,pp
1024,1417,-1,np
1027,1094,1,pp
1028,1392,1,pp
1030,1151,-1,np
1031,1308,-1,np
1034,1282,1,pp
1035,1402,1,pp
1036,1037,1,pp
1042,1328,1,pp
1044,1258,1,pp
1045,1083,-1,np
1047,1110,-1,np
1047,1318,-1,np
1049,1149,-1,np
1050,1104,1,pp
1054,1340,-1,np
1055,1240,-1,np
1056,1090,1,pp
1057,1059,1,pp
1057,1060,1,pp
1058,1060,1,pp
1058,1135,1,pp
1059,1123,1,pp
1059,1330,-1,np
1059,1347,-1,np
1060,1063,1,pp
1063,1107,1,pp
1069,1247,1,pp
1073,1225,1,pp
1080,1279,-1,np
1082,1170,1,pp
1084,1315,-1,np
1087,1369,1,pp
1088,1232,-1,np
1088,1400,1,pp
1091,1161,-1,np
1091,1372,-1,np
1093,1208,-1,np
1101,1113,1,pp
1106,1408,-1,np
1115,1137,1,pp
1119,1310,1,pp
1122,1190,-1,np
1124,1252,1,pp
1133,1239,-1,np
1142,1268,1,pp
1147,1302,1,pp
1153,1235,1,pp
1157,1272,1,pp
1160,1178,1,pp
1167,1304,1,pp
1168,1378,-1,np
1172,1193,-1,np
1174,1291,1,pp
1175,1393,1,pp
1184,1197,1,pp
1184,1288,1,pp
1191,1234,1,pp
1192,1309,1,pp
1194,1381,1,pp
1196,1277,1,pp
1198,1289,1,pp
1200,1377,1,pp
1200,1385,1,pp
1201,1293,1,pp
1201,1395,-1,np
1202,1288,1,pp
1207,1223,-1,np
1207,1352,1,pp
1211,1372,-1,np
1211,1430,1,pp
1212,1284,1,pp
1213,1298,1,pp
1222,1311,-1,np
1230,1278,-1,np
1230,1427,-1,np
1232,1400,-1,np
1233,1248,1,pp
1235,1420,-1,np
1238,1388,-1,np
1240,1271,1,pp
1244,1405,-1,np
1253,1354,1,pp
1264,1349,-1,np
1266,1389,1,pp
1278,1425,1,pp
1279,1351,-1,np
1286,1345,1,pp
1291,1342,-1,np
1293,1363,-1,np
1306,1371,-1,np
1313,1415,1,pp
1314,1332,-1,np
1323,1419,-1,np
1335,1378,-1,np
1342,1411,1,pp
1346,1421,1,pp
1350,1382,1,pp
1360,1424,1,pp
1367,1396,-1,np
1376,1390,1,pp
1403,1422,-1,np
