Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu1569,3,0.5,1,3.79E-27,0.666666667,86,1,0
Zotu464,2,3,3,1.50E-45,0,50,0.5,0
Zotu251,1,0,0,9.91E-61,0,178,0,0
Zotu63,1,0,0,2.87E-53,0,61,-1,0
Zotu429,2,0,0,3.66E-41,1,126,0,0
Zotu460,2,28,68,2.55E-18,0,0,-0.297044263,0
Zotu902,1,0,0,9.91E-61,0,197,0,0
Zotu171,1,0,0,2.69E-80,0,276,0,0
Zotu4106,1,0,0,2.77E-49,0,88,-0.577350269,0
Zotu1026,1,0,0,2.69E-80,0,318,0,0
Zotu8855,3,0.5,1,3.79E-27,0.666666667,84,1,0
Zotu1988,2,1,1,9.91E-61,0,149,0,0
Zotu13210,3,1,2,2.10E-25,0.666666667,82,0.75,0
Zotu232,1,0,0,2.69E-80,0,274,0,0
Zotu1393,3,1,2,2.10E-25,0.666666667,79,0.75,0
Zotu3414,1,0,0,2.77E-49,0,89,-0.577350269,0
Zotu895,2,0,0,1.50E-36,1,101,0,0
Zotu1930,1,0,0,1.91E-30,0,9,-1.697749375,0
Zotu755,1,0,0,2.77E-49,0,91,-0.577350269,0
Zotu4024,2,1,2,1.12E-27,0,12,-0.229415734,0
Zotu4810,1,0,0,1.61E-19,0,0,-1.21293074,0
Zotu1572,2,2,2,4.64E-53,0,72,1,0
Zotu2810,1,0,0,4.85E-45,0,24,-1.732050808,0
Zotu822,3,16.5,33,2.18E-23,0.666666667,6,1.257237114,0
Zotu1254,2,0.5,1,3.66E-41,0,114,0,0
Zotu1745,1,0,0,2.69E-80,0,271,0,0
Zotu662,1,0,0,2.69E-80,0,378,0,0
Zotu19138,2,9,9,6.00E-36,0,13,0.21821789,0
Zotu16847,1,0,0,7.03E-26,0,79,-1.75,0
Zotu80,1,0,0,2.69E-80,0,269,0,0
Zotu178,2,0.5,1,3.66E-41,0,98,0,0
Zotu6756,2,0,0,3.66E-41,1,135,0,0
Zotu116,4,17.5,43,1.73E-14,0.5,4,1.212678125,0
Zotu572,1,0,0,2.69E-80,0,377,0,0
Zotu54,1,0,0,1.24E-20,0,1,-1.171700199,0
Zotu566,1,0,0,2.69E-80,0,304,0,0
Zotu1304,1,0,0,2.69E-80,0,268,0,0
Zotu479,2,0,0,3.66E-41,1,122,0,0
Zotu127,2,2,2,4.64E-53,0,68,1,0
Zotu14642,1,0,0,2.87E-53,0,71,-1,0
Zotu6212,1,0,0,2.77E-49,0,92,-0.577350269,0
Zotu549,2,0,0,7.67E-35,1,20,0,0
Zotu2191,2,0,0,3.66E-41,1,130,0,0
Zotu139,1,0,0,2.69E-80,0,343,0,0
Zotu817,2,1,1,9.91E-61,0,157,0,0
Zotu407,3,21,27,2.22E-27,0,12,0.917662935,0
Zotu12772,1,0,0,9.91E-61,0,176,0,0
Zotu13412,2,0,0,2.07E-29,1,9,-0.242535625,0
