ID	Phylum	Class	Order	Family	Genus	Species
Zotu138	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu1146	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu1421	Chloroflexi	KD4-96	uncultured Anaerolineaceae bacterium	NA	NA	NA
Zotu4452	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu2257	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu5988	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu2829	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu2592	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu16435	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu7204	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu9888	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu1276	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu10208	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu11339	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu19791	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu10316	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu6945	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu6911	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu16838	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu11663	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu16794	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu16571	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu2042	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu10962	Chloroflexi	KD4-96	uncultured Levilinea sp.	NA	NA	NA
Zotu14039	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu8462	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu1707	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu7952	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu9642	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu1076	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu4666	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu11601	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu4160	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu7286	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu17972	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu8142	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu4166	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu10741	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu15840	Chloroflexi	KD4-96	bacterium Ellin6529	NA	NA	NA
Zotu3310	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu8113	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu15253	Chloroflexi	KD4-96	bacterium Ellin6529	NA	NA	NA
Zotu8770	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu12151	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu11311	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu5816	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu5404	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu12697	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu1796	Chloroflexi	KD4-96	uncultured Anaerolineaceae bacterium	NA	NA	NA
Zotu5845	Chloroflexi	KD4-96	uncultured Anaerolineaceae bacterium	NA	NA	NA
Zotu10917	Chloroflexi	KD4-96	uncultured Anaerolineaceae bacterium	NA	NA	NA
Zotu16744	Chloroflexi	KD4-96	uncultured Anaerolineaceae bacterium	NA	NA	NA
Zotu19665	Chloroflexi	KD4-96	uncultured Anaerolineaceae bacterium	NA	NA	NA
Zotu6390	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu4884	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu2731	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu12088	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu17687	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu5929	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu7010	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu20050	Chloroflexi	KD4-96	bacterium Ellin6529	NA	NA	NA
Zotu4749	Chloroflexi	KD4-96	bacterium Ellin6529	NA	NA	NA
Zotu2207	Chloroflexi	KD4-96	bacterium Ellin6529	NA	NA	NA
Zotu6570	Chloroflexi	KD4-96	bacterium Ellin6529	NA	NA	NA
Zotu5134	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu9855	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu5735	Chloroflexi	KD4-96	bacterium Ellin6529	NA	NA	NA
Zotu18249	Chloroflexi	KD4-96	bacterium Ellin6529	NA	NA	NA
Zotu4358	Chloroflexi	KD4-96	uncultured Longilinea sp.	NA	NA	NA
Zotu8682	Chloroflexi	KD4-96	NA	NA	NA	NA
Zotu14125	Chloroflexi	KD4-96	bacterium Ellin6529	NA	NA	NA
Zotu5732	Chloroflexi	KD4-96	bacterium Ellin6529	NA	NA	NA
Zotu14171	Chloroflexi	KD4-96	bacterium Ellin6529	NA	NA	NA
Zotu20105	Chloroflexi	KD4-96	bacterium Ellin6529	NA	NA	NA
Zotu14190	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu7651	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu12574	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu6737	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu5718	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu3472	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu11411	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu5882	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu2962	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu8408	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu10762	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu17473	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu3023	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu16025	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	NA
Zotu11713	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	NA
Zotu6459	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu18704	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu17187	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu14566	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu7078	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu9301	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	NA
Zotu4356	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	uncultured bacterium
Zotu4415	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	uncultured bacterium
Zotu7976	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu776	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	uncultured bacterium
Zotu16670	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu3520	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu4357	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu19092	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	uncultured bacterium
Zotu10743	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	NA
Zotu13182	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	uncultured bacterium
Zotu4839	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	NA
Zotu5955	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu11783	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu9466	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu12118	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu10002	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu8895	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	NA
Zotu16702	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu8239	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu18748	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu8486	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu1876	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu5477	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu6776	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu4069	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu5393	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu2093	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu10937	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu19333	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu7301	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	NA
Zotu9942	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu14261	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	unidentified marine bacterioplankton
Zotu7838	NA	NA	NA	NA	NA	NA
Zotu13782	NA	NA	NA	NA	NA	NA
Zotu13623	NA	NA	NA	NA	NA	NA
Zotu1730	NA	NA	NA	NA	NA	NA
Zotu4455	NA	NA	NA	NA	NA	NA
Zotu2360	NA	NA	NA	NA	NA	NA
Zotu5886	NA	NA	NA	NA	NA	NA
Zotu786	NA	NA	NA	NA	NA	NA
Zotu1180	NA	NA	NA	NA	NA	NA
Zotu11145	NA	NA	NA	NA	NA	NA
Zotu1463	NA	NA	NA	NA	NA	NA
Zotu5084	NA	NA	NA	NA	NA	NA
Zotu2676	NA	NA	NA	NA	NA	NA
Zotu7674	NA	NA	NA	NA	NA	NA
Zotu2451	NA	NA	NA	NA	NA	NA
Zotu4602	NA	NA	NA	NA	NA	NA
Zotu9596	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	Ambiguous_taxa
Zotu1004	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	Ambiguous_taxa
Zotu347	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	Ambiguous_taxa
Zotu1886	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	Ambiguous_taxa
Zotu15539	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexi bacterium
Zotu20794	NA	NA	NA	NA	NA	NA
Zotu8209	NA	NA	NA	NA	NA	NA
Zotu8826	NA	NA	NA	NA	NA	NA
Zotu18517	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexi bacterium
Zotu1249	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexi bacterium
Zotu2227	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexi bacterium
Zotu14844	NA	NA	NA	NA	NA	NA
Zotu20859	NA	NA	NA	NA	NA	NA
Zotu6711	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	NA
Zotu14173	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexi bacterium
Zotu3518	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	NA
Zotu11761	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu17484	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	NA
Zotu18210	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu10621	NA	NA	NA	NA	NA	NA
Zotu15184	NA	NA	NA	NA	NA	NA
Zotu4380	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexi bacterium
Zotu8206	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexi bacterium
Zotu10657	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	NA
Zotu13207	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	NA
Zotu6010	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	NA
Zotu12094	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	NA
Zotu11618	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	NA
Zotu10805	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexi bacterium
Zotu1458	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexi bacterium
Zotu2714	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexi bacterium
Zotu9914	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexi bacterium
Zotu16737	NA	NA	NA	NA	NA	NA
Zotu10349	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu9184	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu18527	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu13753	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu16966	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu7030	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu20196	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu7122	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu13852	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu20309	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu990	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu1816	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu2344	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu4944	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu17290	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu1099	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu1149	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu18482	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu263	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu2721	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu936	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu14419	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu16301	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu977	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu9939	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu1974	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu6758	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu1409	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu2180	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu8590	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu7795	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu8252	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu10713	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu11948	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu1626	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu16799	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu8542	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu5509	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu9166	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu3253	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu12112	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu19203	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu8087	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu16379	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu4907	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu7279	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu5342	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu11226	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu8830	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu14596	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu7250	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu2434	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu4169	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu10467	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu13921	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu13389	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu11655	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu17279	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu6095	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu1810	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu1962	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu4556	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu11392	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu16218	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu15799	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexi bacterium
Zotu18834	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	NA
Zotu13247	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexus sp.
Zotu14191	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	uncultured Chloroflexi bacterium
Zotu8399	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu6334	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu16288	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu4560	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu1953	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu2493	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu17009	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu4034	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu1102	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu2187	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu6826	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu10986	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu1178	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu1761	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu738	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu1422	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu482	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu18771	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu781	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu2530	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	NA
Zotu20220	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	NA
Zotu19572	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	NA
Zotu15316	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu19078	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu1812	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu14463	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
Zotu12616	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured Chloroflexaceae bacterium
